txn_id,customer_id,payee_id,amount,hour_of_day,is_new_payee,is_new_device,is_loc_changed,valid_otp,social_scam_score,behavior_deviation,label_is_fraud,scam_scenario_id
TXN-100317,10666,PAY-5376,1596.99,18,False,False,False,True,0.24,0.89,False,0
TXN-100318,8681,PAY-6143,4906.74,8,False,False,False,True,0.0,1.26,False,0
TXN-100319,9372,PAY-5202,707.32,9,False,False,False,True,1.51,0.75,False,0
TXN-100320,4809,PAY-5568,1909.2,16,False,False,False,True,1.47,0.91,False,0
TXN-100321,4412,PAY-5104,1642.65,7,False,False,False,True,0.36,0.28,False,0
TXN-100322,3929,PAY-5313,615.75,13,False,False,False,True,1.77,0.67,False,0
TXN-100323,10340,PAY-6104,1210.94,19,False,False,False,True,3.35,1.42,False,0
TXN-100324,1901,PAY-5496,1611.1,16,False,True,False,True,0.68,1.48,False,0
TXN-100325,7550,PAY-5099,828.54,21,True,False,False,True,0.64,0.67,False,0
TXN-100326,1465,PAY-5999,2351.4,10,False,False,False,True,0.61,1.34,False,0
TXN-100327,9755,PAY-6022,3337.98,14,True,False,False,True,0.48,2.02,False,0
TXN-100328,1858,PAY-5560,1610.11,13,False,False,False,True,1.19,0.69,False,0
TXN-100329,5902,PAY-5699,644.22,16,False,False,False,True,1.38,1.17,False,0
TXN-100330,3561,PAY-5761,2074.54,20,False,False,False,True,0.34,0.4,False,0
TXN-100331,4811,PAY-6046,797.12,13,False,True,False,True,0.07,1.03,False,0
TXN-100332,9469,PAY-5155,305.48,14,False,False,False,True,0.36,1.07,False,0
TXN-100333,6657,PAY-5044,448.5,13,False,False,False,True,2.56,0.37,False,0
TXN-100334,6081,PAY-6252,2715.35,11,False,False,False,True,3.39,0.8,False,0
TXN-100335,8708,PAY-5226,1542.04,16,False,False,False,True,2.36,1.16,False,0
TXN-100336,6865,PAY-6017,9115.11,17,False,False,False,True,0.0,1.15,False,0
TXN-100337,4779,PAY-5356,1510.08,12,False,False,False,True,1.0,1.0,False,0
TXN-100338,5550,PAY-5839,2260.59,13,False,False,False,True,0.57,0.82,False,0
TXN-100339,7726,PAY-5275,549.75,14,False,False,False,True,1.06,0.75,False,0
TXN-100340,9790,PAY-5747,8264.7,7,False,False,False,True,1.07,0.73,False,0
TXN-100341,3154,PAY-5019,793.03,17,False,True,False,True,0.56,0.63,False,0
TXN-100342,2199,PAY-5641,934.19,8,True,False,False,True,0.52,1.0,False,0
TXN-100343,10214,PAY-5790,3246.25,15,False,False,False,True,0.07,1.75,False,0
TXN-100344,10760,PAY-5913,2712.73,9,False,False,False,True,1.83,0.5,False,0
TXN-100345,4536,PAY-5866,4938.98,15,True,False,False,True,0.26,0.74,False,0
TXN-100346,10714,PAY-5078,5945.99,11,True,False,False,True,1.96,0.88,False,0
TXN-100347,7842,PAY-5197,11878.81,14,False,False,False,True,0.0,0.82,False,0
TXN-100348,8956,PAY-6052,1817.98,12,False,False,False,True,0.05,1.56,False,0
TXN-100349,4394,PAY-5079,787.72,14,False,False,False,True,0.1,1.22,False,0
TXN-100350,2878,PAY-5791,6510.6,8,False,False,False,True,0.0,0.48,False,0
TXN-100351,9328,PAY-5969,1711.41,20,False,False,False,True,1.21,1.42,False,0
TXN-100352,6788,PAY-5862,646.07,21,False,True,False,True,2.8,1.81,False,0
TXN-100353,1577,PAY-6211,7574.06,11,False,False,False,True,1.4,0.89,False,0
TXN-100354,9787,PAY-5329,1304.42,15,False,False,True,True,0.23,0.23,False,0
TXN-100355,8851,PAY-5320,1000.29,8,False,False,True,True,0.27,0.98,False,0
TXN-100356,10077,PAY-5230,4194.29,11,False,False,False,True,0.79,0.63,False,0
TXN-100357,3529,PAY-6295,927.43,9,False,False,False,True,0.32,1.32,False,0
TXN-100358,1291,PAY-5955,757.13,18,False,False,False,True,0.82,1.46,False,0
TXN-100359,1472,PAY-6093,6269.8,20,False,False,False,True,2.68,1.59,False,0
TXN-100360,9527,PAY-6226,1454.19,22,False,False,False,True,0.2,0.52,False,0
TXN-100361,5183,PAY-5710,1414.19,20,False,False,False,True,0.19,1.37,False,0
TXN-100362,8561,PAY-5163,4098.74,13,False,False,False,True,1.29,0.15,False,0
TXN-100363,8124,PAY-5777,666.9,19,False,False,False,True,1.48,0.26,False,0
TXN-100364,2121,PAY-6150,1801.83,8,False,False,False,True,1.66,0.96,False,0
TXN-100365,7963,PAY-5624,5149.68,7,False,True,False,True,2.79,1.45,False,0
TXN-100366,6988,PAY-5824,436.94,10,False,False,False,True,0.03,1.15,False,0
TXN-100367,2465,PAY-6032,5907.9,16,True,False,False,True,1.88,1.17,False,0
TXN-100368,10644,PAY-5301,1153.54,16,True,True,False,True,2.38,0.33,False,0
TXN-100369,6671,PAY-5878,1658.31,12,False,False,False,True,1.18,0.68,False,0
TXN-100370,8696,PAY-5977,4001.3,9,False,False,False,True,0.62,0.69,False,0
TXN-100371,2629,PAY-5776,1970.17,12,False,False,False,True,0.17,1.03,False,0
TXN-100372,3636,PAY-5852,1108.04,22,True,False,False,True,1.3,0.38,False,0
TXN-100373,3519,PAY-5026,518.79,8,False,False,False,True,0.35,0.68,False,0
TXN-100374,3270,PAY-5768,706.99,12,False,False,False,True,3.09,0.94,False,0
TXN-100375,1948,PAY-5701,4029.84,15,False,False,False,True,4.75,-0.04,False,0
TXN-100376,1598,PAY-6155,1187.05,17,False,False,False,True,0.45,1.34,False,0
TXN-100377,9127,PAY-5823,498.41,20,False,False,False,True,0.49,1.02,False,0
TXN-100378,3214,PAY-5635,1503.29,18,False,False,True,True,4.76,0.39,False,0
TXN-100379,5622,PAY-5510,2830.06,19,False,False,False,True,0.48,0.9,False,0
TXN-100380,1491,PAY-6189,863.72,8,True,False,False,True,0.43,0.77,False,0
TXN-100381,6034,PAY-6267,4972.25,16,False,False,False,True,0.31,1.31,False,0
TXN-100382,5555,PAY-5218,1625.47,8,False,False,False,True,0.37,1.18,False,0
TXN-100383,7763,PAY-5644,1015.34,19,False,False,False,True,3.8,1.42,False,0
TXN-100384,9389,PAY-6269,1270.79,16,False,False,False,True,0.54,0.07,False,0
TXN-100385,10923,PAY-5774,1222.15,12,False,False,False,True,0.29,0.64,False,0
TXN-100386,6363,PAY-6295,4974.59,19,False,True,False,True,4.21,1.45,False,0
TXN-100387,1613,PAY-5266,358.46,16,False,False,True,True,0.92,1.23,False,0
TXN-100388,7263,PAY-5959,2776.47,8,False,False,False,True,7.1,0.56,False,0
TXN-100389,4023,PAY-5737,2560.68,8,True,False,False,True,0.06,1.31,False,0
TXN-100390,1713,PAY-5538,3417.84,19,True,False,False,True,8.5,-0.02,False,0
TXN-100391,9305,PAY-5025,1794.09,18,False,False,False,True,3.45,1.11,False,0
TXN-100392,9885,PAY-5236,388.74,18,False,False,False,True,4.02,0.95,False,0
TXN-100393,9638,PAY-6134,17286.94,7,False,False,False,True,6.59,1.18,False,0
TXN-100394,1552,PAY-6196,555.56,9,False,False,False,True,1.03,1.68,False,0
TXN-100395,6348,PAY-5288,971.37,22,False,False,False,True,0.26,0.43,False,0
TXN-100396,5618,PAY-5621,656.57,16,False,True,False,True,0.04,0.6,False,0
TXN-100397,5253,PAY-6138,430.47,17,True,False,False,True,0.04,1.19,False,0
TXN-100398,4136,PAY-5145,574.45,10,False,False,False,True,1.18,0.76,False,0
TXN-100399,5919,PAY-5752,7573.3,19,True,False,False,True,5.64,1.24,False,0
TXN-100400,2801,PAY-6092,1298.42,10,True,False,False,True,0.19,1.23,False,0
TXN-100401,10621,PAY-5250,1406.11,13,False,False,False,True,0.0,0.15,False,0
TXN-100402,5073,PAY-6176,1125.55,13,False,False,True,True,0.43,0.53,False,0
TXN-100403,8442,PAY-5190,615.9,22,False,False,False,True,2.93,0.7,False,0
TXN-100404,2671,PAY-6189,1267.3,8,False,False,False,True,1.65,0.95,False,0
TXN-100405,7200,PAY-6228,585.89,17,True,False,False,True,3.11,0.81,False,0
TXN-100406,10179,PAY-6131,285.11,8,False,False,False,True,0.58,1.28,False,0
TXN-100407,1742,PAY-5452,738.52,21,False,False,False,True,0.01,0.42,False,0
TXN-100408,2143,PAY-6057,516.6,22,True,False,False,True,0.35,0.96,False,0
TXN-100409,10214,PAY-6298,2411.11,15,True,True,False,True,0.12,0.41,False,0
TXN-100410,2408,PAY-5475,814.67,22,False,False,False,True,0.09,1.24,False,0
TXN-100411,10622,PAY-5005,1427.79,15,False,False,False,True,4.88,0.87,False,0
TXN-100412,7785,PAY-5003,563.38,9,False,False,False,True,0.68,1.19,False,0
TXN-100413,7331,PAY-5929,1787.49,19,True,False,False,True,0.57,0.51,False,0
TXN-100414,9628,PAY-5436,669.79,12,True,False,False,True,0.44,1.74,False,0
TXN-100415,6795,PAY-5799,2277.38,12,False,False,False,True,1.07,0.25,False,0
TXN-100416,3499,PAY-5938,2380.47,21,False,False,False,True,0.05,0.71,False,0
TXN-100417,1896,PAY-5932,3515.89,21,False,True,False,True,2.24,1.14,False,0
TXN-100418,8369,PAY-5544,158.19,10,False,False,False,True,0.99,-0.37,False,0
TXN-100419,9606,PAY-5922,3064.55,20,True,False,False,True,0.48,0.94,False,0
TXN-100420,2746,PAY-5469,592.05,21,False,False,False,True,2.46,0.31,False,0
TXN-100421,2458,PAY-5381,2652.23,8,False,False,False,True,0.0,-0.0,False,0
TXN-100422,1071,PAY-5790,9832.62,18,True,False,False,True,2.82,0.97,False,0
TXN-100423,8388,PAY-5719,3027.23,13,False,False,False,True,6.23,0.61,False,0
TXN-100424,1746,PAY-5713,522.47,10,False,False,False,True,0.43,1.13,False,0
TXN-100425,1594,PAY-5167,1115.73,21,True,False,False,True,0.05,0.97,False,0
TXN-100426,6445,PAY-5605,632.01,12,False,False,False,True,0.84,0.89,False,0
TXN-100427,7491,PAY-5077,2893.51,11,False,False,False,True,3.38,1.71,False,0
TXN-100428,8223,PAY-5596,902.88,20,False,False,False,True,0.0,1.54,False,0
TXN-100429,10199,PAY-5776,1560.67,15,False,False,False,True,0.55,0.69,False,0
TXN-100430,10682,PAY-5557,2616.2,11,False,False,False,True,1.63,0.77,False,0
TXN-100431,5038,PAY-5831,1744.89,7,False,True,False,True,0.02,1.02,False,0
TXN-100432,8472,PAY-5960,1833.41,17,True,False,False,True,2.08,2.0,False,0
TXN-100433,4636,PAY-5985,3808.38,14,False,False,False,True,2.89,0.86,False,0
TXN-100434,4310,PAY-5076,2137.23,22,False,False,False,True,2.68,0.48,False,0
TXN-100435,2211,PAY-5906,1751.99,22,True,False,False,True,2.89,1.46,False,0
TXN-100436,1854,PAY-5075,781.86,10,False,True,False,True,4.32,1.1,False,0
TXN-100437,5392,PAY-5587,1189.46,21,False,False,False,True,0.18,1.09,False,0
TXN-100438,6476,PAY-6213,2961.8,12,False,False,False,True,0.54,0.25,False,0
TXN-100439,9504,PAY-5621,234.49,8,False,False,False,True,0.02,0.72,False,0
TXN-100440,6611,PAY-5767,2925.4,20,False,False,False,True,2.03,1.06,False,0
TXN-100441,8866,PAY-5055,602.51,17,False,False,False,True,0.02,0.93,False,0
TXN-100442,1021,PAY-5114,1569.23,18,False,False,False,True,0.8,0.45,False,0
TXN-100443,3951,PAY-5788,697.89,7,False,False,False,True,4.12,1.52,False,0
TXN-100444,7323,PAY-5229,2549.32,9,False,False,False,True,2.18,1.34,False,0
TXN-100445,8478,PAY-5483,695.29,19,True,False,False,True,1.1,0.61,False,0
TXN-100446,5972,PAY-5876,2384.88,19,False,False,False,True,0.98,0.59,False,0
TXN-100447,3495,PAY-5402,3690.07,14,False,False,False,True,0.7,0.8,False,0
TXN-100448,9619,PAY-5771,2845.65,13,False,False,False,True,1.21,0.85,False,0
TXN-100449,3514,PAY-5982,224.05,7,False,False,False,True,0.04,0.29,False,0
TXN-100450,2516,PAY-5535,661.51,13,False,False,False,True,0.37,0.91,False,0
TXN-100451,5481,PAY-6181,90.76,20,False,False,False,True,4.76,1.75,False,0
TXN-100452,10978,PAY-5800,2326.37,21,False,True,True,True,0.0,1.82,False,0
TXN-100453,6962,PAY-6146,423.23,16,False,False,False,True,0.0,1.0,False,0
TXN-100454,6234,PAY-5948,2355.1,11,False,False,False,True,2.76,1.01,False,0
TXN-100455,7367,PAY-5280,6106.12,14,False,False,False,True,0.5,0.99,False,0
TXN-100456,10131,PAY-6255,379.65,20,False,False,False,True,1.6,0.64,False,0
TXN-100457,7442,PAY-5620,7988.12,7,False,False,False,True,2.07,0.95,False,0
TXN-100458,10765,PAY-5918,5859.24,8,True,False,False,True,0.48,0.37,False,0
TXN-100459,6369,PAY-5739,1076.71,13,False,False,False,True,7.84,0.78,False,0
TXN-100460,4889,PAY-5514,50.0,21,False,False,False,True,0.07,1.06,False,0
TXN-100461,2623,PAY-6108,3990.66,10,False,False,False,True,1.63,0.88,False,0
TXN-100462,3473,PAY-5742,6259.83,15,False,False,False,True,0.11,1.61,False,0
TXN-100463,1898,PAY-5675,1195.71,14,True,False,False,True,0.52,0.81,False,0
TXN-100464,1879,PAY-5015,728.49,20,True,False,False,True,0.03,1.5,False,0
TXN-100465,2821,PAY-5114,404.74,12,True,False,False,True,0.05,0.99,False,0
TXN-100466,2154,PAY-6199,50.0,16,False,False,False,True,4.67,1.22,False,0
TXN-100467,9426,PAY-5168,3489.78,22,True,False,False,True,0.03,1.57,False,0
TXN-100468,1769,PAY-6139,3180.54,13,False,False,False,True,1.97,1.58,False,0
TXN-100469,5964,PAY-5769,864.1,20,False,False,False,True,0.04,1.86,False,0
TXN-100470,10187,PAY-5830,900.96,11,False,False,False,True,1.22,1.1,False,0
TXN-100471,2206,PAY-5126,2383.54,19,False,False,False,True,0.12,1.77,False,0
TXN-100472,8639,PAY-6287,1755.16,13,False,False,False,True,0.2,1.05,False,0
TXN-100473,6945,PAY-5650,50.0,14,False,False,False,True,1.25,0.12,False,0
TXN-100474,2177,PAY-6087,2082.92,18,False,False,True,True,4.99,1.1,False,0
TXN-100475,4496,PAY-5168,1079.25,18,False,False,False,True,3.07,0.07,False,0
TXN-100476,2992,PAY-5985,1934.2,9,False,False,False,True,0.09,1.41,False,0
TXN-100477,4660,PAY-5060,50.0,19,False,False,False,True,3.89,1.38,False,0
TXN-100478,8150,PAY-6245,10743.81,20,False,False,False,True,1.34,0.52,False,0
TXN-100479,10986,PAY-6211,778.42,10,True,False,False,True,0.02,1.14,False,0
TXN-100480,1245,PAY-5500,6952.89,14,True,False,False,True,1.43,1.11,False,0
TXN-100481,10365,PAY-5468,50.0,12,False,False,False,True,0.08,1.51,False,0
TXN-100482,9744,PAY-5306,451.61,22,False,False,False,True,1.14,1.68,False,0
TXN-100483,8442,PAY-5209,280.26,13,False,False,False,True,0.12,0.94,False,0
TXN-100484,10555,PAY-5533,1311.89,10,False,False,False,True,5.98,0.41,False,0
TXN-100485,3711,PAY-5382,1360.87,17,False,False,False,True,0.2,0.55,False,0
TXN-100486,5215,PAY-5529,335.01,18,False,False,False,True,1.08,1.1,False,0
TXN-100487,5069,PAY-6290,726.8,16,False,False,False,True,4.35,1.73,False,0
TXN-100488,9312,PAY-5232,1665.33,17,False,False,False,True,0.36,1.28,False,0
TXN-100489,4647,PAY-5453,1048.92,15,True,False,False,True,0.01,0.3,False,0
TXN-100490,9516,PAY-5051,1930.28,21,False,False,False,True,0.75,1.49,False,0
TXN-100491,6472,PAY-5650,2438.88,21,False,False,False,True,0.07,-0.04,False,0
TXN-100492,1915,PAY-5796,309.77,11,False,False,False,True,0.0,0.65,False,0
TXN-100493,8847,PAY-6249,4400.13,14,True,False,False,True,4.66,0.76,False,0
TXN-100494,3490,PAY-5033,1019.03,19,False,False,False,True,1.12,1.28,False,0
TXN-100495,4857,PAY-5959,6189.64,21,False,False,False,True,0.31,0.46,False,0
TXN-100496,7502,PAY-5810,659.78,19,False,False,False,True,0.0,1.53,False,0
TXN-100497,9335,PAY-5609,1205.77,22,True,False,False,True,1.26,1.33,False,0
TXN-100498,6235,PAY-5706,1894.53,10,False,False,False,True,0.15,0.57,False,0
TXN-100499,8675,PAY-5466,263.55,20,False,False,False,True,0.17,0.91,False,0
TXN-100500,4205,PAY-6233,3921.39,8,False,False,False,True,0.98,0.83,False,0
TXN-100501,6175,PAY-5710,537.12,16,True,False,False,True,0.09,0.95,False,0
TXN-100502,5176,PAY-5925,485.08,17,False,False,False,True,2.49,0.87,False,0
TXN-100503,4549,PAY-5802,276.46,17,False,False,False,True,0.29,1.24,False,0
TXN-100504,9646,PAY-5872,4325.25,16,True,False,False,True,1.43,0.74,False,0
TXN-100505,8587,PAY-5883,428.21,21,True,False,False,True,5.28,0.76,False,0
TXN-100506,5779,PAY-5329,279.18,21,False,True,True,True,1.01,0.83,False,0
TXN-100507,1704,PAY-5741,2207.67,11,False,False,False,True,1.3,0.86,False,0
TXN-100508,9326,PAY-5300,1618.58,11,False,False,False,True,1.66,1.31,False,0
TXN-100509,10153,PAY-5286,4789.94,18,False,False,False,True,1.29,0.97,False,0
TXN-100510,3807,PAY-5227,2065.6,18,True,False,False,True,1.11,1.76,False,0
TXN-100511,9598,PAY-5416,1004.71,15,True,False,False,True,0.64,1.46,False,0
TXN-100512,7993,PAY-5724,5360.88,11,False,False,False,True,0.01,0.15,False,0
TXN-100513,4013,PAY-5006,3672.24,11,False,True,False,True,0.13,0.37,False,0
TXN-100514,1369,PAY-6128,665.81,18,False,False,False,True,0.16,0.44,False,0
TXN-100515,2137,PAY-5895,1576.19,15,False,False,False,True,1.06,0.48,False,0
TXN-100516,8044,PAY-5429,1365.96,11,False,False,False,True,0.84,0.93,False,0
TXN-100517,6362,PAY-5724,50.0,19,False,False,True,True,1.92,1.24,False,0
TXN-100518,6955,PAY-5166,3117.77,9,True,False,False,True,1.34,0.57,False,0
TXN-100519,9811,PAY-5525,3195.6,13,False,False,False,True,0.79,1.76,False,0
TXN-100520,4408,PAY-5098,1845.61,7,True,False,False,True,1.21,2.19,False,0
TXN-100521,3206,PAY-5265,3506.84,9,False,True,False,True,0.14,1.23,False,0
TXN-100522,9667,PAY-5473,1403.93,19,True,False,False,True,1.54,0.62,False,0
TXN-100523,3333,PAY-5563,2581.68,13,False,False,False,True,0.0,0.05,False,0
TXN-100524,10410,PAY-5235,6305.71,17,False,False,False,True,1.61,1.61,False,0
TXN-100525,10180,PAY-5062,676.07,14,False,False,False,True,0.11,1.07,False,0
TXN-100526,7495,PAY-5453,1268.75,11,True,False,False,True,0.04,0.74,False,0
TXN-100527,7317,PAY-6144,1628.1,9,False,False,True,True,0.49,0.64,False,0
TXN-100528,4381,PAY-5003,598.18,17,False,False,False,True,0.11,1.85,False,0
TXN-100529,1310,PAY-5798,8817.01,9,True,False,False,True,2.16,1.23,False,0
TXN-100530,1071,PAY-5063,1492.48,8,False,False,False,True,2.17,1.53,False,0
TXN-100531,6428,PAY-6132,7868.1,11,True,False,False,True,7.19,0.8,False,0
TXN-100532,9025,PAY-5834,1715.0,10,False,False,False,True,0.33,0.9,False,0
TXN-100533,3785,PAY-6057,1144.17,19,True,False,False,True,1.33,2.43,False,0
TXN-100534,6877,PAY-5013,7502.17,17,False,True,False,True,0.79,0.73,False,0
TXN-100535,7684,PAY-6261,866.22,8,False,False,False,True,1.08,0.34,False,0
TXN-100536,4198,PAY-5251,6543.08,7,False,False,False,True,0.0,0.76,False,0
TXN-100537,3619,PAY-5501,1466.09,7,False,False,False,True,0.89,0.88,False,0
TXN-100538,10056,PAY-5099,719.2,9,False,False,False,True,0.08,1.45,False,0
TXN-100539,8472,PAY-5912,1713.24,22,False,False,False,True,3.12,0.79,False,0
TXN-100540,1939,PAY-5627,50.0,14,False,False,False,True,2.7,0.9,False,0
TXN-100541,4252,PAY-6221,770.41,10,False,False,False,True,10.14,0.37,False,0
TXN-100542,6401,PAY-5326,6034.46,13,False,False,False,True,0.01,1.61,False,0
TXN-100543,3975,PAY-5949,1810.89,19,False,False,False,True,1.91,1.83,False,0
TXN-100544,7585,PAY-5083,1385.61,11,False,False,False,True,0.41,1.79,False,0
TXN-100545,10627,PAY-5039,1043.91,13,False,True,False,True,0.04,1.6,False,0
TXN-100546,6878,PAY-6093,586.48,20,False,False,False,True,0.03,1.25,False,0
TXN-100547,10716,PAY-5965,2237.1,19,True,False,False,True,2.78,-0.09,False,0
TXN-100548,6071,PAY-5269,1564.22,19,False,False,False,True,1.45,0.59,False,0
TXN-100549,6382,PAY-5605,3085.08,18,False,False,False,True,6.25,0.39,False,0
TXN-100550,1741,PAY-5668,6575.0,21,False,False,False,True,1.21,1.19,False,0
TXN-100551,6263,PAY-5912,1537.33,7,False,False,False,True,0.48,1.79,False,0
TXN-100552,2753,PAY-5386,858.73,14,False,False,False,True,1.71,1.53,False,0
TXN-100553,4662,PAY-5038,2094.96,22,False,False,False,True,6.76,1.15,False,0
TXN-100554,3340,PAY-5906,3970.19,7,False,False,False,True,2.35,0.58,False,0
TXN-100555,2706,PAY-5180,1081.85,11,False,True,False,True,0.28,0.63,False,0
TXN-100556,6844,PAY-6087,54.1,7,False,False,True,True,0.12,0.74,False,0
TXN-100557,2787,PAY-5714,1017.46,9,False,False,False,True,0.0,0.48,False,0
TXN-100558,4361,PAY-5413,1684.68,7,False,False,False,True,0.97,0.44,False,0
TXN-100559,1996,PAY-5016,1276.68,18,False,False,False,True,0.42,1.41,False,0
TXN-100560,2153,PAY-5267,1821.4,22,False,False,False,True,0.4,1.48,False,0
TXN-100561,10613,PAY-6265,1477.9,16,False,True,False,True,5.7,1.19,False,0
TXN-100562,9124,PAY-5576,2411.02,11,False,False,False,True,2.03,1.1,False,0
TXN-100563,5038,PAY-6172,728.28,19,False,False,False,True,2.18,0.41,False,0
TXN-100564,10739,PAY-5260,1048.81,13,False,False,False,True,0.0,0.88,False,0
TXN-100565,7455,PAY-5100,711.86,16,False,False,False,True,3.22,1.2,False,0
TXN-100566,9534,PAY-5995,1912.25,8,False,False,False,True,0.38,1.34,False,0
TXN-100567,3385,PAY-6052,1134.96,12,False,False,False,True,0.01,0.99,False,0
TXN-100568,9391,PAY-5813,3353.96,21,False,False,False,True,2.05,0.73,False,0
TXN-100569,5231,PAY-5481,5020.24,20,False,False,False,True,1.01,0.83,False,0
TXN-100570,1839,PAY-6165,3728.78,17,True,True,False,True,0.59,1.85,False,0
TXN-100571,10624,PAY-5583,1430.88,8,False,False,False,True,1.39,0.21,False,0
TXN-100572,5870,PAY-5567,2300.56,21,False,False,False,True,3.68,1.03,False,0
TXN-100573,5140,PAY-5635,1268.88,7,False,False,False,True,0.26,1.59,False,0
TXN-100574,7603,PAY-6191,607.25,19,False,False,False,True,0.5,1.54,False,0
TXN-100575,7318,PAY-5704,2142.12,11,False,False,False,True,0.1,0.65,False,0
TXN-100576,6811,PAY-6164,2833.96,16,True,False,False,True,0.31,0.72,False,0
TXN-100577,5246,PAY-5511,2598.22,10,False,False,False,True,3.66,0.86,False,0
TXN-100578,9450,PAY-5675,1349.22,15,False,False,False,True,3.41,1.38,False,0
TXN-100579,1888,PAY-5947,1258.74,21,False,False,False,True,0.48,0.99,False,0
TXN-100580,8032,PAY-5746,332.2,14,False,False,False,True,1.37,1.33,False,0
TXN-100581,4654,PAY-6018,2463.15,12,False,False,False,True,0.99,-0.38,False,0
TXN-100582,2181,PAY-5775,6411.7,11,False,False,False,True,0.56,1.15,False,0
TXN-100583,6024,PAY-5080,3611.91,19,False,False,False,True,0.13,1.09,False,0
TXN-100584,8256,PAY-5201,3616.71,14,False,False,False,True,0.28,1.19,False,0
TXN-100585,7356,PAY-5193,1736.45,20,False,False,False,True,0.97,1.41,False,0
TXN-100586,6183,PAY-5053,1331.55,17,False,True,False,True,0.48,2.17,False,0
TXN-100587,4571,PAY-5795,651.8,21,False,False,False,True,0.0,0.6,False,0
TXN-100588,9210,PAY-5659,4598.61,17,False,False,False,True,0.0,1.09,False,0
TXN-100589,10530,PAY-6204,719.2,11,False,False,False,True,0.0,1.97,False,0
TXN-100590,1709,PAY-5384,218.31,22,False,False,False,True,2.29,-0.09,False,0
TXN-100591,7433,PAY-5646,1631.55,22,False,False,False,True,0.03,0.72,False,0
